timestamp,buy_box,visibility_order,condizione,venduto_da,spedito_da,num_valutazioni,valutazioni_positive,prezzo,qta_min,prezzo_prod_venduto,tipo_spedizione,prezzo_spedizione,prezzo_totale,dif_prezzo,dif_prezzo_sped,dif_prezzo_tot,g_cons_min,g_cons_max,g_spedizione,g_cons_vel_min,g_cons_vel_max,g_spedizione_vel,spedizione_consegna,condizione_usato,stelle,delta_consegna,delta_num_val,delta_val_pos(%),rapp_piu_basso,fba,vend_amazon
2022-02-07T18:02:08,0,39,Nuovo,DadyBozzy,DadyBozzy,235,100,"24,5",1,"24,5",Gratuita,0,"24,5","6,5",0,"3,51",3,4,1,0,0,0,Spedizione GRATUITA: 10 - 11 feb Maggiori informazioni, ,5,1,40057,0,"1,16",FALSE,FALSE
2022-02-07T18:02:08,0,40,Nuovo,CaffèNapoletano,CaffèNapoletano,1162,97,"27,99",1,"27,99",Gratuita,0,"27,99","9,98",0,7,3,4,1,0,0,0,Spedizione GRATUITA: 10 - 11 feb Maggiori informazioni, ,5,1,39130,3,"1,33",FALSE,FALSE
2022-02-07T18:02:08,0,41,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7117,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,4,1,0,0,0,Spedizione GRATUITA: 10 - 11 feb Maggiori informazioni, ,"4,5",1,33175,4,"1,13",FALSE,FALSE
2022-02-07T18:02:08,0,42,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7117,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,4,1,0,0,0,Spedizione GRATUITA: 10 - 11 feb Maggiori informazioni, ,"4,5",1,33175,4,"1,13",FALSE,FALSE
2022-02-07T18:02:08,0,43,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7117,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",4,8,4,0,0,0,"Consegna a 4,90 € : 11 - 15 feb Maggiori informazioni", ,"4,5",2,33175,4,"1,3",FALSE,FALSE
2022-02-07T18:02:08,0,44,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7117,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",4,8,4,0,0,0,"Consegna a 4,90 € : 11 - 15 feb Maggiori informazioni", ,"4,5",2,33175,4,"1,3",FALSE,FALSE
2022-02-07T18:02:08,0,45,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7117,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",4,8,4,0,0,0,"Consegna a 4,90 € : 11 - 15 feb Maggiori informazioni", ,"4,5",2,33175,4,"1,3",FALSE,FALSE
2022-02-08T12:02:39,1,0,Nuovo,Amazon,Amazon,40118,0,21,1,21,Gratuita,0,21,3,0,"0,01",3,3,0,2,2,0,"Spedizione GRATUITA: venerdì, 11 feb sul tuo primo ordine idoneo. Consegna più veloce: giovedì, 10 feb Ordina entro 11 ore e 58 min Maggiori informazioni", ,"4,5",1,203,100,1,TRUE,TRUE
2022-02-08T12:02:39,0,1,Nuovo,Rck Store,Rck Store,7059,96,"20,49",2,"40,98",Gratuita,0,"40,98","2,48",0,"19,98",6,7,1,2,6,4,Spedizione GRATUITA: 14 - 15 feb Maggiori informazioni Consegna più veloce: 10 - 14 feb Maggiori informazioni, ,"4,5",1,33262,4,"1,95",FALSE,FALSE
2022-02-08T12:02:39,0,2,Nuovo,Mondo Copie,Mondo Copie,1603,94,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,3,8,5,0,0,0,Spedizione GRATUITA: 11 - 16 feb Maggiori informazioni, ,"4,5",2,38718,6,1,FALSE,FALSE
2022-02-08T12:02:39,0,3,Nuovo,Ristoservice,Ristoservice,733,86,21,1,21,Gratuita,0,21,3,0,"0,01",7,7,0,0,0,0,"Spedizione GRATUITA: martedì, 15 feb Maggiori informazioni", ,"4,5",6,39588,14,1,FALSE,FALSE
2022-02-08T12:02:39,0,4,Nuovo,ROCARD,ROCARD,15520,99,"21,4",1,"21,4",Gratuita,0,"21,4","3,39",0,"0,41",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,2,24801,1,"1,01",FALSE,FALSE
2022-02-08T12:02:39,0,5,Nuovo,Tipiliano,Tipiliano,40321,96,"21,4",1,"21,4",Gratuita,0,"21,4","3,39",0,"0,41",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,5,5,0,4,"1,01",FALSE,FALSE
2022-02-08T12:02:39,0,6,Nuovo,JoeBreak2016,JoeBreak2016,5451,99,"21,4",1,"21,4",Gratuita,0,"21,4","3,39",0,"0,41",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,2,34870,1,"1,01",FALSE,FALSE
2022-02-08T12:02:39,0,7,Nuovo,3P SHOP,3P SHOP,15374,97,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"0,51",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,5,5,24947,3,"1,02",FALSE,FALSE
2022-02-08T12:02:39,0,8,Nuovo,SAPORE CAFFE,SAPORE CAFFE,769,100,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"0,51",6,9,3,2,6,4,Spedizione GRATUITA: 14 - 17 feb Maggiori informazioni Consegna più veloce: 10 - 14 feb Maggiori informazioni, ,5,1,39552,0,"1,02",FALSE,FALSE
2022-02-08T12:02:39,0,9,Nuovo,Top Cialde,Top Cialde,2967,100,22,1,22,Gratuita,0,22,4,0,"1,01",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,5,5,37354,0,"1,04",FALSE,FALSE
2022-02-08T12:02:39,0,10,Nuovo,DadyBozzy,DadyBozzy,235,100,22,1,22,Gratuita,0,22,4,0,"1,01",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,2,40086,0,"1,04",FALSE,FALSE
2022-02-08T12:02:39,0,11,Nuovo,La Compagnia del caffè,La Compagnia del caffè,1471,92,"22,15",1,"22,15",Gratuita,0,"22,15","4,14",0,"1,16",2,6,4,2,2,0,"Spedizione GRATUITA: 10 - 14 feb Maggiori informazioni Consegna più veloce: giovedì, 10 feb Maggiori informazioni", ,"4,5",1,38850,8,"1,05",FALSE,FALSE
2022-02-08T12:02:39,0,12,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,"4,5",5,33199,4,"1,07",FALSE,FALSE
2022-02-08T12:02:39,0,13,Nuovo,ORMEOUTLET,ORMEOUTLET,3714,97,"22,9",1,"22,9",Gratuita,0,"22,9","4,89",0,"1,91",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,2,36607,3,"1,09",FALSE,FALSE
2022-02-08T12:02:39,0,14,Nuovo,L'Emporio del Caffè srl,L'Emporio del Caffè srl,1286,98,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"2,51",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,2,39035,2,"1,11",FALSE,FALSE
2022-02-08T12:02:39,0,15,Nuovo,Mokanet Store,Mokanet Store,2,100,"23,97",1,"23,97",Gratuita,0,"23,97","5,96",0,"2,98",3,8,5,0,0,0,Spedizione GRATUITA: 11 - 16 feb Maggiori informazioni, ,5,2,40319,0,"1,14",FALSE,FALSE
2022-02-08T12:02:39,0,16,Nuovo,Bacom,Bacom,14332,96,"23,99",1,"23,99",Gratuita,0,"23,99","5,98",0,3,8,13,5,7,9,2,Spedizione GRATUITA: 16 - 21 feb Maggiori informazioni Consegna più veloce: 15 - 17 feb Maggiori informazioni, ,"4,5",6,25989,4,"1,14",FALSE,FALSE
2022-02-08T12:02:39,0,17,Nuovo,CAVEBA 2.0 SRL,CAVEBA 2.0 SRL,2685,98,"24,02",1,"24,02",Gratuita,0,"24,02","6,02",0,"3,03",6,9,3,0,0,0,Spedizione GRATUITA: 14 - 17 feb Maggiori informazioni, ,5,5,37636,2,"1,14",FALSE,FALSE
2022-02-08T12:02:39,0,18,Nuovo,Albaeleshop,Albaeleshop,251,95,"24,47",1,"24,47",Gratuita,0,"24,47","6,46",0,"3,48",8,13,5,0,0,0,Spedizione GRATUITA: 16 - 21 feb Maggiori informazioni, ,"4,5",7,40070,5,"1,16",FALSE,FALSE
2022-02-08T12:02:39,0,19,Nuovo,NONSOLO-INFORMATICA,NONSOLO-INFORMATICA,967,98,"24,95",1,"24,95",Gratuita,0,"24,95","6,94",0,"3,96",7,9,2,6,8,2,Spedizione GRATUITA: 15 - 17 feb Maggiori informazioni Consegna più veloce: 14 - 16 feb Maggiori informazioni, ,5,5,39354,2,"1,18",FALSE,FALSE
2022-02-08T12:02:39,0,20,Nuovo,CaffèNapoletano,CaffèNapoletano,1162,97,18,1,18,A Pagamento,7,25,0,7,"4,01",3,7,4,0,0,0,"Consegna a 7,00 € : 11 - 15 feb Maggiori informazioni", ,5,2,39159,3,"1,19",FALSE,FALSE
2022-02-08T12:02:39,0,21,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,"4,5",5,33199,4,"1,07",FALSE,FALSE
2022-02-08T12:02:39,0,22,Nuovo,CoffeeWeb,CoffeeWeb,7,43,"19,67",1,"19,67",A Pagamento,"5,99","25,66","1,67","5,99","4,67",13,13,0,1,1,0,"Consegna a 5,99 € : lunedì, 21 feb Maggiori informazioni Consegna più veloce: domani Maggiori informazioni", ,"3,5",0,40314,57,"1,22",FALSE,FALSE
2022-02-08T12:02:39,0,23,Nuovo,Eurochibi MegaStore,Eurochibi MegaStore,623,100,"19,64",1,"19,64",A Pagamento,"6,5","26,14","1,64","6,5","5,15",3,7,4,0,0,0,"Consegna a 6,50 € : 11 - 15 feb Maggiori informazioni", ,5,2,39698,0,"1,24",FALSE,FALSE
2022-02-08T12:02:39,0,24,Nuovo,Olico.it,Olico.it,607,96,"21,9",1,"21,9",A Pagamento,"6,9","28,79","3,89","6,9","7,8",2,6,4,0,0,0,"Consegna a 6,90 € : 10 - 14 feb Maggiori informazioni", ,"4,5",1,39714,4,"1,37",FALSE,FALSE
2022-02-08T12:02:39,0,25,Nuovo,JSD-Store,JSD-Store,1230,83,24,1,24,A Pagamento,5,29,6,5,"8,01",8,13,5,0,0,0,"Consegna a 5,00 € : 16 - 21 feb Maggiori informazioni", ,"4,5",7,39091,17,"1,38",FALSE,FALSE
2022-02-08T12:02:39,0,26,Nuovo,LAGE,LAGE,9137,98,"29,9",1,"29,9",Gratuita,0,"29,9","11,89",0,"8,91",3,7,4,0,0,0,Spedizione GRATUITA: 11 - 15 feb Maggiori informazioni, ,5,2,31184,2,"1,42",FALSE,FALSE
2022-02-08T12:02:39,0,27,Nuovo,CaffeinaStoreShop,CaffeinaStoreShop,0,0,26,1,26,A Pagamento,"7,5","33,5",8,"7,5","12,51",3,6,3,0,0,0,"Consegna a 7,50 € : 11 - 14 feb Maggiori informazioni", ,0,2,40321,100,"1,59",FALSE,FALSE
2022-02-08T12:02:39,0,28,Nuovo,Saida Gusto Espresso,Saida Gusto Espresso,19,89,"23,6",1,"23,6",A Pagamento,"9,99","33,59","5,6","9,99","12,6",3,6,3,0,0,0,"Consegna a 9,99 € : 11 - 14 feb Maggiori informazioni", ,"4,5",2,40302,11,"1,6",FALSE,FALSE
2022-02-08T12:02:39,0,29,Nuovo,Tecmedia,Tecmedia,84,94,"29,9",1,"29,9",A Pagamento,"9,32","39,22","11,89","9,32","18,23",6,9,3,0,0,0,"Consegna a 9,32 € : 14 - 17 feb Maggiori informazioni", ,"4,5",5,40237,6,"1,86",FALSE,FALSE
2022-02-08T12:02:39,0,30,Nuovo,dolciaveja,dolciaveja,822,94,"27,39",1,"27,39",A Pagamento,"14,52","41,91","9,39","14,52","20,92",6,8,2,0,0,0,"Consegna a 14,52 € : 14 - 16 feb Maggiori informazioni", ,"4,5",5,39499,6,"1,99",FALSE,FALSE
2022-02-08T12:02:39,0,31,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,"4,5",5,33199,4,"1,07",FALSE,FALSE
2022-02-08T12:02:39,0,32,Nuovo,DadyBozzy,DadyBozzy,235,100,"22,5",1,"22,5",Gratuita,0,"22,5","4,5",0,"1,51",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,2,40086,0,"1,07",FALSE,FALSE
2022-02-08T12:02:39,0,33,Nuovo,JoeBreak2016,JoeBreak2016,5451,99,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"2,51",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,2,34870,1,"1,11",FALSE,FALSE
2022-02-08T12:02:39,0,34,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,35,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,36,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,37,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,38,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,39,Nuovo,DadyBozzy,DadyBozzy,235,100,"24,5",1,"24,5",Gratuita,0,"24,5","6,5",0,"3,51",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,2,40086,0,"1,16",FALSE,FALSE
2022-02-08T12:02:39,0,40,Nuovo,CaffèNapoletano,CaffèNapoletano,1162,97,"27,99",1,"27,99",Gratuita,0,"27,99","9,98",0,7,3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,2,39159,3,"1,33",FALSE,FALSE
2022-02-08T12:02:39,0,41,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,42,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,"4,5",2,33199,4,"1,13",FALSE,FALSE
2022-02-08T12:02:39,0,43,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",6,8,2,0,0,0,"Consegna a 4,90 € : 14 - 16 feb Maggiori informazioni", ,"4,5",5,33199,4,"1,3",FALSE,FALSE
2022-02-08T12:02:39,0,44,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",6,8,2,0,0,0,"Consegna a 4,90 € : 14 - 16 feb Maggiori informazioni", ,"4,5",5,33199,4,"1,3",FALSE,FALSE
2022-02-08T12:02:39,0,45,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7122,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",6,8,2,0,0,0,"Consegna a 4,90 € : 14 - 16 feb Maggiori informazioni", ,"4,5",5,33199,4,"1,3",FALSE,FALSE
2022-02-08T18:01:15,1,0,Nuovo,Amazon,Amazon,40149,0,21,1,21,Gratuita,0,21,3,0,"0,01",4,4,0,2,2,0,"Spedizione GRATUITA: sabato, 12 feb sul tuo primo ordine idoneo. Consegna più veloce: giovedì, 10 feb Ordina entro 5 ore e 59 min Maggiori informazioni", ,"4,5",0,179,100,1,TRUE,TRUE
2022-02-08T18:01:15,0,1,Nuovo,Rck Store,Rck Store,7060,96,"20,49",2,"40,98",Gratuita,0,"40,98","2,48",0,"19,98",6,7,1,2,6,4,Spedizione GRATUITA: 14 - 15 feb Maggiori informazioni Consegna più veloce: 10 - 14 feb Maggiori informazioni, ,"4,5",0,33268,4,"1,95",FALSE,FALSE
2022-02-08T18:01:15,0,2,Nuovo,Mondo Copie,Mondo Copie,1604,94,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,3,8,5,0,0,0,Spedizione GRATUITA: 11 - 16 feb Maggiori informazioni, ,"4,5",1,38724,6,1,FALSE,FALSE
2022-02-08T18:01:15,0,3,Nuovo,Ristoservice,Ristoservice,733,86,21,1,21,Gratuita,0,21,3,0,"0,01",7,7,0,0,0,0,"Spedizione GRATUITA: martedì, 15 feb Maggiori informazioni", ,"4,5",5,39595,14,1,FALSE,FALSE
2022-02-08T18:01:15,0,4,Nuovo,ROCARD,ROCARD,15520,99,"21,4",1,"21,4",Gratuita,0,"21,4","3,39",0,"0,41",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,1,24808,1,"1,01",FALSE,FALSE
2022-02-08T18:01:15,0,5,Nuovo,Tipiliano,Tipiliano,40328,96,"21,4",1,"21,4",Gratuita,0,"21,4","3,39",0,"0,41",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,5,4,0,4,"1,01",FALSE,FALSE
2022-02-08T18:01:15,0,6,Nuovo,JoeBreak2016,JoeBreak2016,5451,99,"21,4",1,"21,4",Gratuita,0,"21,4","3,39",0,"0,41",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,1,34877,1,"1,01",FALSE,FALSE
2022-02-08T18:01:15,0,7,Nuovo,3P SHOP,3P SHOP,15374,97,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"0,51",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,5,4,24954,3,"1,02",FALSE,FALSE
2022-02-08T18:01:15,0,8,Nuovo,SAPORE CAFFE,SAPORE CAFFE,769,100,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"0,51",6,9,3,2,6,4,Spedizione GRATUITA: 14 - 17 feb Maggiori informazioni Consegna più veloce: 10 - 14 feb Maggiori informazioni, ,5,0,39559,0,"1,02",FALSE,FALSE
2022-02-08T18:01:15,0,9,Nuovo,Top Cialde,Top Cialde,2967,100,22,1,22,Gratuita,0,22,4,0,"1,01",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,5,4,37361,0,"1,04",FALSE,FALSE
2022-02-08T18:01:15,0,10,Nuovo,DadyBozzy,DadyBozzy,235,100,22,1,22,Gratuita,0,22,4,0,"1,01",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,1,40093,0,"1,04",FALSE,FALSE
2022-02-08T18:01:15,0,11,Nuovo,La Compagnia del caffè,La Compagnia del caffè,1471,92,"22,15",1,"22,15",Gratuita,0,"22,15","4,14",0,"1,16",2,6,4,3,3,0,"Spedizione GRATUITA: 10 - 14 feb Maggiori informazioni Consegna più veloce: venerdì, 11 feb Maggiori informazioni", ,"4,5",1,38857,8,"1,05",FALSE,FALSE
2022-02-08T18:01:15,0,12,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7125,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,"4,5",4,33203,4,"1,07",FALSE,FALSE
2022-02-08T18:01:15,0,13,Nuovo,ORMEOUTLET,ORMEOUTLET,3714,97,"22,9",1,"22,9",Gratuita,0,"22,9","4,89",0,"1,91",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,1,36614,3,"1,09",FALSE,FALSE
2022-02-08T18:01:15,0,14,Nuovo,L'Emporio del Caffè srl,L'Emporio del Caffè srl,1286,98,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"2,51",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 11 feb Maggiori informazioni", ,5,1,39042,2,"1,11",FALSE,FALSE
2022-02-08T18:01:15,0,15,Nuovo,Mokanet Store,Mokanet Store,2,100,"23,97",1,"23,97",Gratuita,0,"23,97","5,96",0,"2,98",3,8,5,0,0,0,Spedizione GRATUITA: 11 - 16 feb Maggiori informazioni, ,5,1,40326,0,"1,14",FALSE,FALSE
2022-02-08T18:01:15,0,16,Nuovo,Bacom,Bacom,14334,96,"23,99",1,"23,99",Gratuita,0,"23,99","5,98",0,3,8,13,5,7,9,2,Spedizione GRATUITA: 16 - 21 feb Maggiori informazioni Consegna più veloce: 15 - 17 feb Maggiori informazioni, ,"4,5",5,25994,4,"1,14",FALSE,FALSE
2022-02-08T18:01:15,0,17,Nuovo,CAVEBA 2.0 SRL,CAVEBA 2.0 SRL,2685,98,"24,02",1,"24,02",Gratuita,0,"24,02","6,02",0,"3,03",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,1,37643,2,"1,14",FALSE,FALSE
2022-02-08T18:01:15,0,18,Nuovo,Albaeleshop,Albaeleshop,251,95,"24,47",1,"24,47",Gratuita,0,"24,47","6,46",0,"3,48",8,13,5,0,0,0,Spedizione GRATUITA: 16 - 21 feb Maggiori informazioni, ,"4,5",6,40077,5,"1,16",FALSE,FALSE
2022-02-08T18:01:15,0,19,Nuovo,NONSOLO-INFORMATICA,NONSOLO-INFORMATICA,967,98,"24,95",1,"24,95",Gratuita,0,"24,95","6,94",0,"3,96",7,9,2,6,8,2,Spedizione GRATUITA: 15 - 17 feb Maggiori informazioni Consegna più veloce: 14 - 16 feb Maggiori informazioni, ,5,4,39361,2,"1,18",FALSE,FALSE
2022-02-08T18:01:15,0,20,Nuovo,CaffèNapoletano,CaffèNapoletano,1162,97,18,1,18,A Pagamento,7,25,0,7,"4,01",3,7,4,0,0,0,"Consegna a 7,00 € : 11 - 15 feb Maggiori informazioni", ,5,1,39166,3,"1,19",FALSE,FALSE
2022-02-08T18:01:15,0,21,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7124,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,"4,5",4,33204,4,"1,07",FALSE,FALSE
2022-02-08T18:01:15,0,22,Nuovo,CoffeeWeb,CoffeeWeb,8,50,"19,67",1,"19,67",A Pagamento,"5,99","25,66","1,67","5,99","4,67",13,13,0,2,2,0,"Consegna a 5,99 € : lunedì, 21 feb Maggiori informazioni Consegna più veloce: giovedì, 10 feb Maggiori informazioni", ,"3,5",0,40320,50,"1,22",FALSE,FALSE
2022-02-08T18:01:15,0,23,Nuovo,Eurochibi MegaStore,Eurochibi MegaStore,623,100,"19,64",1,"19,64",A Pagamento,"6,5","26,14","1,64","6,5","5,15",3,7,4,0,0,0,"Consegna a 6,50 € : 11 - 15 feb Maggiori informazioni", ,5,1,39705,0,"1,24",FALSE,FALSE
2022-02-08T18:01:15,0,24,Nuovo,Olico.it,Olico.it,607,96,"21,9",1,"21,9",A Pagamento,"6,9","28,79","3,89","6,9","7,8",2,6,4,0,0,0,"Consegna a 6,90 € : 10 - 14 feb Maggiori informazioni", ,"4,5",0,39721,4,"1,37",FALSE,FALSE
2022-02-08T18:01:15,0,25,Nuovo,JSD-Store,JSD-Store,1230,83,24,1,24,A Pagamento,5,29,6,5,"8,01",8,13,5,0,0,0,"Consegna a 5,00 € : 16 - 21 feb Maggiori informazioni", ,"4,5",6,39098,17,"1,38",FALSE,FALSE
2022-02-08T18:01:15,0,26,Nuovo,LAGE,LAGE,9137,98,"29,9",1,"29,9",Gratuita,0,"29,9","11,89",0,"8,91",3,7,4,0,0,0,Spedizione GRATUITA: 11 - 15 feb Maggiori informazioni, ,5,1,31191,2,"1,42",FALSE,FALSE
2022-02-08T18:01:15,0,27,Nuovo,CaffeinaStoreShop,CaffeinaStoreShop,0,0,26,1,26,A Pagamento,"7,5","33,5",8,"7,5","12,51",3,6,3,0,0,0,"Consegna a 7,50 € : 11 - 14 feb Maggiori informazioni", ,0,1,40328,100,"1,59",FALSE,FALSE
2022-02-08T18:01:15,0,28,Nuovo,Saida Gusto Espresso,Saida Gusto Espresso,19,89,"23,6",1,"23,6",A Pagamento,"9,99","33,59","5,6","9,99","12,6",3,6,3,0,0,0,"Consegna a 9,99 € : 11 - 14 feb Maggiori informazioni", ,"4,5",1,40309,11,"1,6",FALSE,FALSE
2022-02-08T18:01:15,0,29,Nuovo,Tecmedia,Tecmedia,84,94,"29,9",1,"29,9",A Pagamento,"9,32","39,22","11,89","9,32","18,23",6,9,3,0,0,0,"Consegna a 9,32 € : 14 - 17 feb Maggiori informazioni", ,"4,5",4,40244,6,"1,86",FALSE,FALSE
2022-02-08T18:01:15,0,30,Nuovo,dolciaveja,dolciaveja,822,94,"27,39",1,"27,39",A Pagamento,"14,52","41,91","9,39","14,52","20,92",6,8,2,0,0,0,"Consegna a 14,52 € : 14 - 16 feb Maggiori informazioni", ,"4,5",4,39506,6,"1,99",FALSE,FALSE
2022-02-08T18:01:15,0,31,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7125,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 14 feb Maggiori informazioni", ,"4,5",4,33203,4,"1,07",FALSE,FALSE
2022-02-08T18:01:15,0,32,Nuovo,DadyBozzy,DadyBozzy,235,100,"22,5",1,"22,5",Gratuita,0,"22,5","4,5",0,"1,51",3,6,3,0,0,0,Spedizione GRATUITA: 11 - 14 feb Maggiori informazioni, ,5,1,40093,0,"1,07",FALSE,FALSE
